node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startFlyway,endFlyway
679,680,0.241580898039703,-113.756791528713,39.8665918532328,-116.242080936925,39.2018093542495,0.241580898039703,0,2024.52516695987,2024.76674785791,NA,Pacific,Pacific
679,681,0.00558154603754146,-113.756791528713,39.8665918532328,-112.23395051333,39.9229309379745,0.00558154603754146,0,2024.52516695987,2024.53074850591,NA,Pacific,Pacific
681,682,0.00327440369630638,-112.23395051333,39.9229309379745,-111.688920500993,40.1361766481052,0.00885594973384785,0.00558154603754146,2024.53074850591,2024.53402290961,NA,Pacific,Pacific
682,959,0.0343001681397863,-111.688920500993,40.1361766481052,-112.560017962145,41.2183551363885,0.0431561178736342,0.00885594973384785,2024.53402290961,2024.56832307775,NA,Pacific,Pacific
682,683,0.0572205148437439,-111.688920500993,40.1361766481052,-116.850190587665,44.2262228435715,0.0660764645775918,0.00885594973384785,2024.53402290961,2024.59124342445,NA,Pacific,Central
959,960,0.026521740645552,-112.560017962145,41.2183551363885,-109.197632597734,39.4224819751725,0.0696778585191862,0.0431561178736342,2024.56832307775,2024.59484481839,NA,Pacific,Pacific
683,822,0.0150829506042098,-116.850190587665,44.2262228435715,-117.320365055362,44.7698661989867,0.0811594151818016,0.0660764645775918,2024.59124342445,2024.60632637506,NA,Central,Central
960,961,0.0121772385772152,-109.197632597734,39.4224819751725,-109.545465902781,40.612054193388,0.0818550970964014,0.0696778585191862,2024.59484481839,2024.60702205697,NA,Pacific,Pacific
683,684,0.0331709782428511,-116.850190587665,44.2262228435715,-115.853369780382,42.9583029057365,0.0992474428204428,0.0660764645775918,2024.59124342445,2024.62441440269,NA,Central,Central
684,685,0.0059652035564548,-115.853369780382,42.9583029057365,-115.366342478305,41.3286141508428,0.105212646376898,0.0992474428204428,2024.62441440269,2024.63037960625,NA,Central,Pacific
822,944,0.030387728942098,-117.320365055362,44.7698661989867,-117.651916304845,45.6748946573362,0.1115471441239,0.0811594151818016,2024.60632637506,2024.636714104,NA,Central,Central
685,686,0.00902070951454337,-115.366342478305,41.3286141508428,-114.081375863363,40.4132248175504,0.114233355891441,0.105212646376898,2024.63037960625,2024.63940031577,NA,Pacific,Central
961,962,0.0325663667934266,-109.545465902781,40.612054193388,-108.451166851758,40.2324915131766,0.114421463889828,0.0818550970964014,2024.60702205697,2024.63958842376,NA,Pacific,Pacific
961,1014,0.0372718660227911,-109.545465902781,40.612054193388,-110.873645859714,40.5082603868914,0.119126963119192,0.0818550970964014,2024.60702205697,2024.64429392299,NA,Pacific,Pacific
822,823,0.0381429224929948,-117.320365055362,44.7698661989867,-117.87681777427,42.9163071163186,0.119302337674796,0.0811594151818016,2024.60632637506,2024.64446929755,NA,Central,Pacific
823,826,0.00125567596018583,-117.87681777427,42.9163071163186,-117.669891714012,42.6604472842423,0.120558013634982,0.119302337674796,2024.64446929755,2024.64572497351,NA,Pacific,Pacific
962,970,0.0146330317879551,-108.451166851758,40.2324915131766,-108.523577968483,39.8569485719385,0.129054495677783,0.114421463889828,2024.63958842376,2024.65422145555,NA,Pacific,Pacific
685,796,0.031538321465046,-115.366342478305,41.3286141508428,-110.327427184558,46.7301895381006,0.136750967841944,0.105212646376898,2024.63037960625,2024.66191792772,NA,Pacific,Pacific
686,687,0.0230822650407343,-114.081375863363,40.4132248175504,-114.166178016471,40.1781119310738,0.137315620932175,0.114233355891441,2024.63940031577,2024.66248258081,NA,Central,Central
687,688,0.000195427222910105,-114.166178016471,40.1781119310738,-113.868236241747,40.4267404012516,0.137511048155085,0.137315620932175,2024.66248258081,2024.66267800803,NA,Central,Central
944,945,0.0275752060455929,-117.651916304845,45.6748946573362,-116.619988291348,43.3848658820755,0.139122350169492,0.1115471441239,2024.636714104,2024.66428931004,NA,Central,Central
962,963,0.0290370155809792,-108.451166851758,40.2324915131766,-108.881737978273,39.7367056753124,0.143458479470807,0.114421463889828,2024.63958842376,2024.66862543934,NA,Pacific,Pacific
944,947,0.0360256367944047,-117.651916304845,45.6748946573362,-116.253793126587,45.3353736808294,0.147572780918304,0.1115471441239,2024.636714104,2024.67273974079,NA,Central,Central
684,816,0.0487077142457963,-115.853369780382,42.9583029057365,-110.440854583427,45.3746196952731,0.147955157066239,0.0992474428204428,2024.62441440269,2024.67312211694,NA,Central,Pacific
1014,1015,0.0302622309657377,-110.873645859714,40.5082603868914,-106.06511545709,42.3188591328448,0.14938919408493,0.119126963119192,2024.64429392299,2024.67455615396,NA,Pacific,Central
947,948,0.00316920387765229,-116.253793126587,45.3353736808294,-116.342812453663,45.4530418943232,0.150741984795957,0.147572780918304,2024.67273974079,2024.67590894467,NA,Central,Central
816,817,0.00304624953559696,-110.440854583427,45.3746196952731,-111.38395894715,45.6251088038036,0.151001406601836,0.147955157066239,2024.67312211694,2024.67616836648,NA,Pacific,Pacific
1015,1016,0.00187315125194965,-106.06511545709,42.3188591328448,-106.669366336717,42.4544072334503,0.15126234533688,0.14938919408493,2024.67455615396,2024.67642930521,NA,Central,Central
826,828,0.0312914500998034,-117.669891714012,42.6604472842423,-116.851556886709,37.453719785568,0.151849463734786,0.120558013634982,2024.64572497351,2024.67701642361,NA,Pacific,Central
1014,1349,0.0327311058071968,-110.873645859714,40.5082603868914,-115.370057226194,44.3855739956832,0.151858068926389,0.119126963119192,2024.64429392299,2024.6770250288,NA,Pacific,Pacific
1016,1017,0.0031842895976919,-106.669366336717,42.4544072334503,-108.170531067528,44.0329107614435,0.154446634934572,0.15126234533688,2024.67642930521,2024.67961359481,NA,Central,Pacific
796,814,0.0195256478182275,-110.327427184558,46.7301895381006,-107.965474263463,47.2389475271187,0.156276615660171,0.136750967841944,2024.66191792772,2024.68144357553,NA,Pacific,Pacific
948,949,0.008697303204666,-116.342812453663,45.4530418943232,-116.224689900435,45.2858163870846,0.159439288000623,0.150741984795957,2024.67590894467,2024.68460624787,NA,Central,Central
1016,1345,0.00940447599066707,-106.669366336717,42.4544072334503,-106.633120924419,42.30312568168,0.160666821327547,0.15126234533688,2024.67642930521,2024.6858337812,NA,Central,Central
828,829,0.00893651899268533,-116.851556886709,37.453719785568,-115.450208438898,36.7679338055622,0.160785982727471,0.151849463734786,2024.67701642361,2024.6859529426,NA,Central,Central
796,797,0.0251765201873673,-110.327427184558,46.7301895381006,-111.668458393138,44.0824892890129,0.161927488029311,0.136750967841944,2024.66191792772,2024.6870944479,NA,Pacific,Pacific
797,799,0.00191295357329646,-111.668458393138,44.0824892890129,-111.657414951484,44.149290808361,0.163840441602607,0.161927488029311,2024.6870944479,2024.68900740148,NA,Pacific,Pacific
1017,1018,0.00942557324462401,-108.170531067528,44.0329107614435,-108.317869736626,44.4776555297782,0.163872208179196,0.154446634934572,2024.67961359481,2024.68903916805,NA,Pacific,Pacific
1015,1347,0.0160540028521987,-106.06511545709,42.3188591328448,-105.120932068967,42.428862441875,0.165443196937129,0.14938919408493,2024.67455615396,2024.69061015681,NA,Central,Pacific
1018,1019,0.00303651260612781,-108.317869736626,44.4776555297782,-108.316174530446,45.8554696213723,0.166908720785323,0.163872208179196,2024.68903916805,2024.69207568066,NA,Pacific,Pacific
1019,1020,0.0009832490576136,-108.316174530446,45.8554696213723,-108.29918773559,45.8864149481638,0.167891969842937,0.166908720785323,2024.69207568066,2024.69305892972,NA,Pacific,Pacific
826,827,0.0475147350982061,-117.669891714012,42.6604472842423,-117.698680200659,42.6120502620819,0.168072748733188,0.120558013634982,2024.64572497351,2024.69323970861,NA,Pacific,Pacific
688,690,0.0312750023737394,-113.868236241747,40.4267404012516,-97.1926698843779,40.0626165550322,0.168786050528825,0.137511048155085,2024.66267800803,2024.6939530104,NA,Central,Mississippi
823,824,0.0498759870350416,-117.87681777427,42.9163071163186,-121.841423388737,40.2981749302435,0.169178324709838,0.119302337674796,2024.64446929755,2024.69434528458,NA,Pacific,Pacific
817,819,0.0193855326032366,-111.38395894715,45.6251088038036,-115.103343772741,46.1261459540719,0.170386939205073,0.151001406601836,2024.67616836648,2024.69555389908,NA,Pacific,Pacific
1017,1247,0.0160729749824202,-108.170531067528,44.0329107614435,-108.747175727836,43.9938647269028,0.170519609916992,0.154446634934572,2024.67961359481,2024.69568656979,NA,Pacific,Central
799,801,0.00718733059478138,-111.657414951484,44.149290808361,-110.687314362685,45.2910626355748,0.171027772197389,0.163840441602607,2024.68900740148,2024.69619473207,NA,Pacific,Pacific
1247,1251,0.00058744573511782,-108.747175727836,43.9938647269028,-108.60898512256,44.5727359633872,0.17110705565211,0.170519609916992,2024.69568656979,2024.69627401553,NA,Central,Pacific
