node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startFlyway,endFlyway
679,680,0.117179226663584,-109.02676395426,42.4880020265482,-109.314173764759,45.1298706686384,0.117179226663584,0,2024.46454434385,2024.58172357052,NA,Central,Pacific
679,682,0.0986577495443286,-109.02676395426,42.4880020265482,-111.190292619607,41.9812579468938,0.0986577495443286,0,2024.46454434385,2024.5632020934,NA,Central,Pacific
682,1355,0.0102537956317195,-111.190292619607,41.9812579468938,-111.12492437909,42.5705606286229,0.108911545176048,0.0986577495443286,2024.5632020934,2024.57345588903,NA,Pacific,Pacific
682,683,0.0157709148963932,-111.190292619607,41.9812579468938,-112.46937262888,41.5420707519741,0.114428664440722,0.0986577495443286,2024.5632020934,2024.5789730083,NA,Pacific,Pacific
683,800,0.0181848852768638,-112.46937262888,41.5420707519741,-111.530400135314,43.442659380423,0.132613549717586,0.114428664440722,2024.5789730083,2024.59715789357,NA,Pacific,Central
800,801,0.00666806534985542,-111.530400135314,43.442659380423,-111.857169665681,40.8702329626662,0.139281615067441,0.132613549717586,2024.59715789357,2024.60382595892,NA,Central,Central
801,802,0.000496555027591938,-111.857169665681,40.8702329626662,-111.798287581176,40.6990602133637,0.139778170095033,0.139281615067441,2024.60382595892,2024.60432251395,NA,Central,Central
802,803,0.00268708911278726,-111.798287581176,40.6990602133637,-111.109544637477,40.9617856487964,0.14246525920782,0.139778170095033,2024.60432251395,2024.60700960306,NA,Central,Central
802,916,0.00781590693598866,-111.798287581176,40.6990602133637,-110.452266855478,41.2636903795267,0.147594077031022,0.139778170095033,2024.60432251395,2024.61213842089,NA,Central,Central
801,949,0.0117221924078745,-111.857169665681,40.8702329626662,-111.844718165478,40.9747737249887,0.151003807475315,0.139281615067441,2024.60382595892,2024.61554815133,NA,Central,Central
800,1349,0.0241614955754237,-111.530400135314,43.442659380423,-112.456670727393,45.0272997590943,0.156775045293009,0.132613549717586,2024.59715789357,2024.62131938915,NA,Central,Central
683,684,0.0468809936798378,-112.46937262888,41.5420707519741,-103.053756763163,34.1330480621171,0.16130965812056,0.114428664440722,2024.5789730083,2024.62585400197,NA,Pacific,Mississippi
1349,1350,0.00562120793165799,-112.456670727393,45.0272997590943,-114.536855625029,47.0606376214466,0.162396253224667,0.156775045293009,2024.62131938915,2024.62694059708,NA,Central,Central
949,952,0.0139995746318158,-111.844718165478,40.9747737249887,-112.889851298304,40.6684132104664,0.165003382107131,0.151003807475315,2024.61554815133,2024.62954772596,NA,Central,Pacific
684,685,0.00874502700929947,-103.053756763163,34.1330480621171,-103.337036203186,33.6315316044634,0.170054685129859,0.16130965812056,2024.62585400197,2024.63459902898,NA,Mississippi,Central
952,953,0.0128490444739215,-112.889851298304,40.6684132104664,-112.885530958143,40.6679094559235,0.177852426581053,0.165003382107131,2024.62954772596,2024.64239677044,NA,Pacific,Pacific
916,917,0.0316609583086174,-110.452266855478,41.2636903795267,-116.324681872808,39.9151379796257,0.179255035339639,0.147594077031022,2024.61213842089,2024.64379937919,NA,Central,Pacific
803,804,0.0478932145134339,-111.109544637477,40.9617856487964,-122.117033514227,44.7322484723594,0.190358473721254,0.14246525920782,2024.60700960306,2024.65490281758,NA,Central,Mississippi
1350,1351,0.0306157085913297,-114.536855625029,47.0606376214466,-108.368024697158,43.4206918288798,0.193011961815997,0.162396253224667,2024.62694059708,2024.65755630567,NA,Central,Pacific
953,954,0.0164446417444857,-112.885530958143,40.6679094559235,-111.759528210228,41.8425411965578,0.194297068325539,0.177852426581053,2024.64239677044,2024.65884141218,NA,Pacific,Pacific
804,805,0.0137858154282127,-122.117033514227,44.7322484723594,-122.386032014226,45.8788136612691,0.204144289149467,0.190358473721254,2024.65490281758,2024.668688633,NA,Mississippi,Mississippi
1351,1352,0.0147235721487031,-108.368024697158,43.4206918288798,-108.851289847254,41.8789953233327,0.2077355339647,0.193011961815997,2024.65755630567,2024.67227987782,NA,Pacific,Pacific
954,956,0.0187511577215511,-111.759528210228,41.8425411965578,-107.326199552293,43.2561256369626,0.21304822604709,0.194297068325539,2024.65884141218,2024.6775925699,NA,Pacific,Central
956,957,0.000231571234033279,-107.326199552293,43.2561256369626,-107.276555802755,43.1816433583817,0.213279797281123,0.21304822604709,2024.6775925699,2024.67782414114,NA,Central,Central
805,912,0.00939776864116326,-122.386032014226,45.8788136612691,-121.843757698179,46.6052816464981,0.21354205779063,0.204144289149467,2024.668688633,2024.67808640165,NA,Mississippi,Mississippi
953,1009,0.0377146847563441,-112.885530958143,40.6679094559235,-110.121996116155,42.8766943781146,0.215567111337397,0.177852426581053,2024.64239677044,2024.68011145519,NA,Pacific,Central
805,806,0.0122335060058572,-122.386032014226,45.8788136612691,-123.076983290801,42.5737157650828,0.216377795155324,0.204144289149467,2024.668688633,2024.68092213901,NA,Mississippi,Mississippi
1009,1343,0.00193399544819028,-110.121996116155,42.8766943781146,-110.221688954026,42.5263455538218,0.217501106785587,0.215567111337397,2024.68011145519,2024.68204545064,NA,Central,Central
916,937,0.0711728426383491,-110.452266855478,41.2636903795267,-111.017612784711,40.9528702130716,0.218766919669371,0.147594077031022,2024.61213842089,2024.68331126352,NA,Central,Central
937,943,0.000592167808341815,-111.017612784711,40.9528702130716,-110.622795613742,41.7632541542414,0.219359087477712,0.218766919669371,2024.68331126352,2024.68390343133,NA,Central,Central
937,938,0.00224301591088216,-111.017612784711,40.9528702130716,-111.767391634312,41.7247824022764,0.221009935580253,0.218766919669371,2024.68331126352,2024.68555427943,NA,Central,Central
806,824,0.00776416921064782,-123.076983290801,42.5737157650828,-123.103297138799,42.310662169446,0.224141964365972,0.216377795155324,2024.68092213901,2024.68868630822,NA,Mississippi,Mississippi
1009,1010,0.00958362079368547,-110.121996116155,42.8766943781146,-110.555689064415,42.9489771072484,0.225150732131082,0.215567111337397,2024.68011145519,2024.68969507599,NA,Central,Pacific
957,959,0.0119311647946732,-107.276555802755,43.1816433583817,-110.580374962056,45.4889396181153,0.225210962075796,0.213279797281123,2024.67782414114,2024.68975530593,NA,Central,Central
1010,1011,0.00342625883403347,-110.555689064415,42.9489771072484,-111.325982048374,42.3910457597646,0.228576990965116,0.225150732131082,2024.68969507599,2024.69312133482,NA,Pacific,Pacific
1010,1016,0.00553325977717445,-110.555689064415,42.9489771072484,-108.612326846305,45.6192223246939,0.230683991908257,0.225150732131082,2024.68969507599,2024.69522833576,NA,Pacific,Central
1016,1018,1.95008170462696e-05,-108.612326846305,45.6192223246939,-108.619324935862,45.6193122019297,0.230703492725303,0.230683991908257,2024.69522833576,2024.69524783658,NA,Central,Central
1018,1237,0.00221966423306919,-108.619324935862,45.6193122019297,-108.240819696554,46.2080233536856,0.232923156958372,0.230703492725303,2024.69524783658,2024.69746750081,NA,Central,Central
1018,1019,0.00387134344198281,-108.619324935862,45.6193122019297,-108.987210302643,46.8463828842743,0.234574836167286,0.230703492725303,2024.69524783658,2024.69911918002,NA,Central,Pacific
1237,1238,0.00284707490661518,-108.240819696554,46.2080233536856,-110.174694468802,44.7545472537919,0.235770231864987,0.232923156958372,2024.69746750081,2024.70031457572,NA,Central,Central
959,960,0.0110856104888633,-110.580374962056,45.4889396181153,-110.497157158958,45.3668807862037,0.236296572564659,0.225210962075796,2024.68975530593,2024.70084091642,NA,Central,Central
956,1005,0.0234069602998099,-107.326199552293,43.2561256369626,-114.529855419044,46.6106526946193,0.2364551863469,0.21304822604709,2024.6775925699,2024.7009995302,NA,Central,Pacific
1019,1030,0.00214636544211766,-108.987210302643,46.8463828842743,-109.553108043631,47.9082582283166,0.236721201609404,0.234574836167286,2024.69911918002,2024.70126554546,NA,Pacific,Pacific
680,681,0.120276519035997,-109.314173764759,45.1298706686384,-111.03757527152,46.0148363844241,0.237455745699581,0.117179226663584,2024.58172357052,2024.70200008955,NA,Pacific,Pacific
1237,1270,0.00462886396319151,-108.240819696554,46.2080233536856,-107.249801436841,46.7598670877242,0.237552020921564,0.232923156958372,2024.69746750081,2024.70209636478,NA,Central,Central
685,699,0.0675501681009589,-103.337036203186,33.6315316044634,-103.040416245929,34.2080209662882,0.237604853230818,0.170054685129859,2024.63459902898,2024.70214919709,NA,Central,Central
917,918,0.0591412807859559,-116.324681872808,39.9151379796257,-112.365295429427,41.4922976168836,0.238396316125595,0.179255035339639,2024.64379937919,2024.70294065998,NA,Pacific,Pacific
918,921,0.00020096975860362,-112.365295429427,41.4922976168836,-112.145470948064,41.0570711425123,0.238597285884198,0.238396316125595,2024.70294065998,2024.70314162974,NA,Pacific,Pacific
1343,1344,0.0252790424641629,-110.221688954026,42.5263455538218,-112.926422412359,40.4369888149147,0.24278014924975,0.217501106785587,2024.68204545064,2024.7073244931,NA,Central,Central
699,700,0.00523400749420699,-103.040416245929,34.2080209662882,-102.376632092824,32.9015804066408,0.242838860725025,0.237604853230818,2024.70214919709,2024.70738320458,NA,Central,Central
959,967,0.0177531619371913,-110.580374962056,45.4889396181153,-113.145525024108,48.7108188428559,0.242964124012987,0.225210962075796,2024.68975530593,2024.70750846787,NA,Central,Central
806,807,0.0265948463709131,-123.076983290801,42.5737157650828,-120.642700041295,38.4313246548728,0.242972641526237,0.216377795155324,2024.68092213901,2024.70751698538,NA,Mississippi,Mississippi
